deal,rot,event,seat,team,kind,card,target,set,hit,ownLocked,oppLocked,truthHolder,dead,gateBound,searched,changed,nCand,nTie,nFeasible,p,margin,score,pAlloc,unresolved
41,0,5,4,0,0,52,1,8,1,0,0,1,0,0,0,0,97,1,0,1.000000,4.876956,18.109140,-1.000000,45
41,0,6,4,0,0,51,1,8,1,0,0,1,0,0,0,0,96,2,0,0.778298,0.000000,14.459347,-1.000000,45
41,0,7,4,0,0,49,1,8,0,0,0,2,0,0,0,0,93,1,0,0.398416,2.804616,12.241276,-1.000000,44
41,0,9,0,0,0,5,1,0,1,0,0,1,0,0,0,0,62,4,0,0.480894,0.000000,2.461045,-1.000000,43
41,0,10,0,0,0,1,1,0,1,0,0,1,0,0,0,0,59,3,0,0.276390,0.000000,9.382200,-1.000000,42
41,0,11,0,0,0,2,1,0,0,1,0,2,0,0,0,0,56,2,0,0.249205,0.000000,10.970254,-1.000000,41
41,0,13,2,0,0,0,3,0,0,1,0,4,0,0,0,0,84,1,0,0.366617,0.155228,12.778614,-1.000000,41
41,0,21,2,0,0,0,5,0,0,1,0,4,0,0,0,0,77,1,0,0.521629,6.940050,16.485310,-1.000000,39
41,0,22,2,0,1,-1,-1,0,1,1,0,-1,0,0,0,0,38,0,32,1.000000,0.000000,0.000000,1.000000,38
41,0,24,0,0,0,27,1,4,1,0,0,1,0,0,0,0,47,4,0,0.466197,0.000000,1.508015,-1.000000,34
41,0,25,0,0,0,28,5,4,0,0,0,3,0,0,0,0,44,1,0,0.367802,0.062516,8.049691,-1.000000,33
41,0,28,2,0,0,18,1,3,0,0,0,5,0,0,0,0,60,20,0,0.153643,0.000000,-1.403875,-1.000000,36
41,0,32,0,0,0,44,5,7,0,0,0,4,0,0,0,0,33,3,0,0.306511,0.000000,-0.096975,-1.000000,32
41,0,35,0,0,0,45,5,7,0,0,0,3,0,0,0,0,32,2,0,0.309671,0.000000,8.455841,-1.000000,27
41,0,38,0,0,0,43,5,7,0,0,0,2,0,0,0,0,31,1,0,0.278190,0.008873,8.401355,-1.000000,26
41,0,40,2,0,0,44,3,7,0,0,0,4,0,0,0,0,43,2,0,0.329821,0.000000,6.089888,-1.000000,30
41,0,44,0,0,0,44,1,7,0,0,0,4,0,0,0,0,29,1,0,0.467095,5.927688,12.626792,-1.000000,24
41,0,46,0,0,0,45,1,7,0,0,0,3,0,0,0,0,28,2,0,0.120918,0.000000,9.032301,-1.000000,23
41,0,48,2,0,0,45,3,7,1,0,0,3,0,0,0,0,40,1,0,0.438293,6.375928,12.017532,-1.000000,27
41,0,49,0,0,1,-1,-1,7,1,1,0,-1,0,0,0,0,21,0,1,1.000000,0.000000,0.000000,1.000000,21
41,0,50,2,0,0,10,5,1,0,0,0,4,0,0,0,0,30,10,0,0.283798,0.000000,-2.011601,-1.000000,23
41,0,52,2,0,0,10,1,1,0,0,0,4,0,0,0,0,29,1,0,0.333483,0.547166,6.355540,-1.000000,23
41,0,56,2,0,0,7,5,1,1,0,0,5,0,0,0,0,28,4,0,0.354158,0.000000,6.207278,-1.000000,20
41,0,57,2,0,0,8,5,1,0,0,0,1,0,0,0,0,25,3,0,0.309836,0.000000,7.184346,-1.000000,19
41,0,61,2,0,0,30,5,5,0,0,0,0,0,0,0,0,15,5,0,0.304000,0.000000,-2.284387,-1.000000,19
41,0,63,0,0,0,31,5,5,0,0,0,1,0,0,0,0,24,4,0,0.374663,0.000000,4.394433,-1.000000,16
41,0,67,0,0,0,32,5,5,1,0,0,5,0,0,0,0,23,3,0,0.387454,0.000000,7.312732,-1.000000,11
41,0,68,0,0,0,33,1,5,0,0,0,4,0,0,0,0,20,2,0,0.247555,0.000000,7.878610,-1.000000,10
41,0,71,4,0,0,34,5,5,0,0,0,2,0,0,0,0,10,2,0,0.112778,0.000000,5.475949,-1.000000,10
41,0,74,0,0,0,34,1,5,0,0,0,2,0,0,0,0,18,1,0,0.324005,0.117630,10.436584,-1.000000,7
41,0,82,0,0,0,37,5,6,1,0,0,5,0,0,0,0,11,1,0,1.000000,3.357008,9.513687,-1.000000,4
41,0,83,0,0,0,38,1,6,0,0,0,3,0,0,0,0,10,1,0,0.801496,2.045425,14.452857,-1.000000,4
41,0,86,0,0,0,38,3,6,1,0,0,3,0,0,0,0,5,1,0,1.000000,1.546692,19.299608,-1.000000,0
41,0,87,0,0,0,36,5,6,1,0,0,5,0,0,0,0,4,4,0,1.000000,0.000000,18.928116,-1.000000,0
41,0,88,0,0,0,40,5,6,1,0,0,5,0,0,0,0,3,1,0,1.000000,1.546692,21.284000,-1.000000,0
41,0,89,0,0,0,37,1,6,1,0,0,1,0,0,0,0,2,2,0,1.000000,0.000000,20.605703,-1.000000,0
41,0,90,0,0,0,39,1,6,1,0,0,1,0,0,0,0,0,0,0,-1.000000,0.000000,0.000000,-1.000000,0
41,0,91,0,0,1,-1,-1,6,1,1,0,-1,0,0,0,0,0,0,1,1.000000,0.000000,0.000000,1.000000,0
41,1,1,5,1,0,14,4,2,0,0,0,3,0,0,0,0,63,16,0,0.177806,0.000000,-1.254089,-1.000000,45
41,1,3,1,1,0,52,4,8,1,0,0,4,0,0,0,0,98,4,0,0.585332,0.000000,2.686483,-1.000000,45
41,1,4,1,1,0,50,4,8,0,0,0,3,0,0,0,0,95,3,0,0.384619,0.000000,9.144487,-1.000000,44
41,1,8,1,1,0,0,0,0,0,0,0,4,0,0,0,0,84,16,0,0.208146,0.000000,-1.552384,-1.000000,44
41,1,12,1,1,0,28,2,4,0,0,0,3,0,0,0,0,72,4,0,0.212973,0.000000,-1.723440,-1.000000,44
41,1,14,3,1,0,52,4,8,1,0,0,4,0,0,0,0,93,3,0,1.000000,0.000000,15.229354,-1.000000,41
41,1,15,3,1,0,51,4,8,1,0,0,4,0,0,0,0,92,2,0,1.000000,0.000000,18.888779,-1.000000,41
41,1,16,3,1,0,48,4,8,1,0,0,4,0,0,0,0,91,1,0,1.000000,8.434653,19.604561,-1.000000,41
41,1,17,3,1,0,53,2,8,1,0,0,2,0,0,0,0,88,1,0,0.510291,0.730230,13.047999,-1.000000,40
41,1,18,3,1,0,49,2,8,1,0,0,2,0,0,0,0,86,1,0,0.320110,0.290814,14.666243,-1.000000,39
41,1,19,1,1,1,-1,-1,8,1,1,0,-1,0,0,0,0,41,0,2,1.000000,0.000000,0.000000,1.000000,41
41,1,20,3,1,0,15,2,2,0,0,0,5,0,0,0,0,84,3,0,0.095013,0.000000,6.183012,-1.000000,38
41,1,23,5,1,0,12,0,2,0,0,0,3,0,0,0,0,62,3,0,0.173629,0.000000,7.352073,-1.000000,33
41,1,26,5,1,0,17,2,2,1,0,0,2,0,0,0,0,61,2,0,0.124582,0.000000,7.555522,-1.000000,32
41,1,27,5,1,0,16,2,2,0,1,0,3,0,0,0,0,58,1,0,0.091882,0.015680,9.543583,-1.000000,31
41,1,29,1,1,0,27,0,4,1,0,0,0,0,0,0,0,70,1,0,1.000000,6.665145,18.470936,-1.000000,35
41,1,30,1,1,0,26,0,4,1,0,0,0,0,0,0,0,69,3,0,0.639019,0.000000,12.930638,-1.000000,35
41,1,31,1,1,0,25,0,4,0,0,0,4,0,0,0,0,66,2,0,0.450741,0.000000,12.601703,-1.000000,34
41,1,33,5,1,0,16,0,2,0,1,0,3,0,0,0,0,57,1,0,0.170322,0.248029,11.572038,-1.000000,30
41,1,34,3,1,1,-1,-1,2,1,1,0,-1,0,0,0,0,31,0,32,0.800610,0.000000,0.000000,0.800610,31
41,1,36,5,1,0,22,2,3,1,0,0,2,0,0,0,0,51,4,0,0.432336,0.000000,3.561679,-1.000000,27
41,1,37,5,1,0,23,0,3,0,0,0,4,0,0,0,0,48,3,0,0.248737,0.000000,10.305203,-1.000000,26
41,1,39,5,1,0,23,2,3,0,0,0,4,0,0,0,0,47,1,0,0.250803,0.051212,10.923017,-1.000000,26
41,1,41,3,1,0,23,4,3,1,0,0,4,0,0,0,0,59,1,0,0.613476,0.901570,13.352749,-1.000000,28
41,1,42,3,1,0,25,4,4,1,0,0,4,0,0,0,0,58,1,0,0.388943,0.710948,12.656403,-1.000000,27
41,1,43,3,1,0,29,0,4,0,0,0,1,0,0,0,0,56,2,0,0.113941,0.000000,13.464419,-1.000000,26
41,1,45,1,1,0,24,0,4,0,0,0,4,0,0,0,0,57,1,0,0.403192,3.010477,17.420511,-1.000000,25
41,1,47,1,1,0,24,2,4,0,0,0,4,0,0,0,0,56,1,0,0.076367,1.035695,14.273905,-1.000000,25
41,1,51,5,1,0,21,2,3,0,1,0,3,0,0,0,0,44,2,0,0.032250,0.000000,13.322274,-1.000000,18
41,1,53,1,1,0,24,4,4,1,0,0,4,0,0,0,0,53,1,0,0.170565,2.007960,13.501489,-1.000000,20
41,1,54,1,1,1,-1,-1,4,1,1,0,-1,0,0,0,0,19,0,31,1.000000,0.000000,0.000000,1.000000,19
41,1,55,1,1,0,20,2,3,0,1,0,5,0,0,0,0,51,1,0,0.008601,1.776223,10.846869,-1.000000,18
41,1,58,5,1,0,7,2,1,1,0,0,2,0,0,0,0,43,1,0,1.000000,0.443831,13.481343,-1.000000,15
41,1,59,5,1,0,6,2,1,1,0,0,2,0,0,0,0,42,2,0,0.839669,0.000000,18.137791,-1.000000,15
41,1,60,5,1,0,9,2,1,0,0,0,3,0,0,0,0,39,1,0,0.370388,1.477002,15.129694,-1.000000,14
41,1,62,5,1,0,10,0,1,0,0,0,4,0,0,0,0,37,1,0,0.484047,1.491048,14.150097,-1.000000,14
41,1,64,3,1,1,-1,-1,3,1,1,0,-1,0,0,0,0,15,0,26,0.837338,0.000000,0.000000,0.837338,15
41,1,65,5,1,0,10,4,1,1,0,0,4,0,0,0,0,30,1,0,0.500000,2.368315,15.317652,-1.000000,12
41,1,66,5,1,0,9,0,1,0,1,0,3,0,0,0,0,29,2,0,0.321501,0.000000,14.939938,-1.000000,11
41,1,69,1,1,0,9,4,1,0,1,0,3,0,0,0,0,30,1,0,0.333333,2.080526,15.686416,-1.000000,11
41,1,70,1,1,1,-1,-1,1,1,1,0,-1,0,0,0,0,10,0,0,1.000000,0.000000,0.000000,1.000000,10
41,1,72,5,1,0,37,0,6,1,0,0,0,0,0,0,0,12,4,0,0.420567,0.000000,5.225938,-1.000000,9
41,1,73,5,1,0,38,0,6,0,0,0,3,0,0,0,0,9,3,0,0.287217,0.000000,13.488335,-1.000000,8
41,1,75,1,1,0,32,0,5,1,0,0,0,0,0,0,0,20,1,0,1.000000,0.407767,14.238799,-1.000000,8
41,1,76,1,1,0,34,2,5,1,0,0,2,0,0,0,0,19,1,0,0.999166,0.003146,22.475847,-1.000000,8
41,1,77,1,1,0,33,4,5,1,0,0,4,0,0,0,0,12,1,0,0.998332,1.661320,23.379797,-1.000000,7
41,1,78,1,1,0,30,0,5,1,0,0,0,0,0,0,0,5,1,0,1.000000,3.042750,25.147453,-1.000000,4
41,1,79,1,1,0,35,0,5,1,0,0,0,0,0,0,0,4,1,0,0.947156,13.855262,27.460609,-1.000000,4
41,1,80,1,1,1,-1,-1,5,1,1,0,-1,0,0,0,0,3,0,0,1.000000,0.000000,0.000000,1.000000,3
41,1,81,1,1,0,36,0,6,0,0,0,5,0,0,0,0,3,3,0,0.333333,0.000000,13.527075,-1.000000,3
41,1,84,1,1,0,37,0,6,1,0,0,0,0,0,0,0,3,1,0,1.000000,9.553873,25.987284,-1.000000,2
41,1,85,1,1,0,40,0,6,0,0,0,5,0,0,0,0,2,2,0,0.500000,0.000000,19.994183,-1.000000,2
42,0,3,2,0,0,12,1,2,0,0,0,0,0,0,0,0,99,16,0,0.216938,0.000000,-1.636400,-1.000000,43
42,0,6,2,0,0,12,5,2,0,0,0,0,0,0,0,0,98,1,0,0.290323,0.484819,6.742977,-1.000000,39
42,0,9,2,0,0,16,5,2,1,0,0,5,0,0,0,0,97,1,0,1.000000,4.831138,17.571722,-1.000000,39
42,0,10,2,0,0,17,5,2,1,0,0,5,0,0,0,0,96,2,0,0.782038,0.000000,13.996686,-1.000000,39
42,0,11,2,0,0,15,5,2,1,0,0,5,0,0,0,0,93,1,0,0.436164,3.438312,12.264635,-1.000000,38
42,0,12,2,0,0,14,1,2,0,1,0,4,0,0,0,0,90,1,0,0.275862,0.511042,11.677427,-1.000000,37
42,0,14,0,0,0,14,3,2,0,1,0,4,0,0,0,0,73,1,0,0.428571,6.505802,13.285350,-1.000000,37
42,0,15,0,0,1,-1,-1,2,1,1,0,-1,0,0,0,0,36,0,32,1.000000,0.000000,0.000000,1.000000,36
42,0,18,2,0,0,23,5,3,0,0,0,1,0,0,0,0,72,4,0,0.217154,0.000000,-0.864395,-1.000000,35
42,0,20,2,0,0,22,5,3,1,0,0,5,0,0,0,0,70,2,0,0.763543,0.000000,14.495615,-1.000000,35
42,0,21,2,0,0,19,5,3,0,0,0,0,0,0,0,0,67,1,0,0.297680,2.028858,10.987331,-1.000000,34
42,0,23,0,0,0,23,1,3,1,0,0,1,0,0,0,0,64,1,0,0.368153,1.268744,10.969520,-1.000000,33
42,0,24,0,0,0,21,5,3,0,1,0,2,0,0,0,0,62,2,0,0.041368,0.000000,11.955609,-1.000000,32
42,0,26,4,0,0,0,3,0,1,0,0,3,0,0,0,0,48,1,0,1.000000,6.441559,10.747139,-1.000000,32
42,0,27,4,0,0,1,3,0,1,0,0,3,0,0,0,0,47,4,0,0.438935,0.000000,10.042015,-1.000000,32
42,0,28,4,0,0,2,1,0,0,0,0,3,0,0,0,0,44,3,0,0.576713,0.000000,13.027768,-1.000000,31
42,0,33,0,0,0,20,5,3,0,1,0,2,0,0,0,0,61,1,0,0.070200,1.752063,12.258428,-1.000000,30
42,0,35,4,0,0,38,5,6,0,0,0,0,0,0,0,0,34,3,0,0.753562,0.000000,6.260800,-1.000000,31
42,0,38,0,0,0,36,5,6,1,0,0,5,0,0,0,0,57,1,0,1.000000,2.901838,16.248825,-1.000000,29
42,0,39,0,0,0,37,5,6,1,0,0,5,0,0,0,0,56,2,0,0.933476,0.000000,16.867754,-1.000000,29
42,0,40,0,0,0,41,5,6,1,0,0,5,0,0,0,0,53,1,0,0.734385,5.998572,15.816059,-1.000000,28
42,0,41,0,0,0,40,3,6,0,0,0,1,0,0,0,0,50,2,0,0.317447,0.000000,11.549348,-1.000000,27
42,0,44,4,0,0,31,5,5,0,0,0,0,0,0,0,0,21,3,0,0.210526,0.000000,3.234380,-1.000000,26
42,0,46,4,0,0,32,5,5,0,0,0,0,0,0,0,0,20,2,0,0.169027,0.000000,11.322108,-1.000000,26
42,0,48,4,0,0,33,5,5,0,0,0,1,0,0,0,0,19,1,0,0.161628,1.968735,11.464477,-1.000000,26
42,0,50,4,0,0,31,1,5,0,0,0,0,0,0,0,0,18,3,0,0.255527,0.000000,9.742998,-1.000000,26
42,0,64,4,0,0,42,5,7,0,0,0,1,0,0,0,0,12,4,0,0.198836,0.000000,-0.345805,-1.000000,20
42,0,66,2,0,0,19,3,3,0,1,0,0,0,1,0,0,46,2,0,0.101318,0.000000,9.177570,-1.000000,17
42,0,69,4,0,0,44,5,7,0,0,0,2,0,0,0,0,11,3,0,0.218387,0.000000,7.265949,-1.000000,19
42,0,71,2,0,0,18,1,3,0,1,0,0,0,1,0,0,32,1,0,0.066690,0.151269,9.405051,-1.000000,17
42,0,72,0,0,1,-1,-1,3,1,1,0,-1,0,0,0,0,17,0,4,0.795864,0.000000,0.000000,0.795864,17
42,0,75,0,0,0,7,1,1,1,0,0,1,0,0,0,0,22,1,0,1.000000,0.013823,10.712030,-1.000000,14
42,0,76,0,0,0,6,1,1,1,0,0,1,0,0,0,0,21,3,0,0.665135,0.000000,12.443116,-1.000000,14
42,0,77,0,0,0,52,3,8,1,0,0,3,0,0,0,0,18,1,0,1.000000,0.332045,10.917180,-1.000000,13
42,0,78,0,0,0,53,5,8,1,0,0,5,0,0,0,0,17,1,0,0.995759,1.050344,17.183189,-1.000000,13
42,0,79,0,0,0,51,3,8,1,0,0,3,0,0,0,0,15,1,0,0.901966,0.372442,16.895990,-1.000000,12
42,0,80,0,0,0,48,5,8,1,0,0,5,0,0,0,0,13,1,0,0.851303,1.866855,17.918787,-1.000000,11
42,0,81,0,0,0,50,3,8,1,0,0,3,0,0,0,0,10,1,0,0.735813,7.741880,21.311035,-1.000000,10
42,0,82,0,0,1,-1,-1,8,1,1,0,-1,0,0,0,0,9,0,1,1.000000,0.000000,0.000000,1.000000,9
42,0,83,0,0,0,8,1,1,1,0,0,1,0,0,0,0,8,2,0,0.455591,0.000000,8.969213,-1.000000,9
42,0,84,0,0,0,9,5,1,0,0,0,3,0,0,0,0,5,1,0,0.520086,0.743180,13.245249,-1.000000,8
42,0,93,2,0,0,43,5,7,1,0,0,5,0,0,0,0,10,2,0,1.000000,0.000000,16.158316,-1.000000,3
42,0,94,2,0,0,46,5,7,1,0,0,5,0,0,0,0,9,1,0,1.000000,8.017670,19.315779,-1.000000,3
42,0,95,2,0,0,45,5,7,1,0,0,5,0,0,0,0,8,2,0,0.500004,0.000000,12.005983,-1.000000,3
42,0,96,2,0,0,42,1,7,1,0,0,1,0,0,0,0,4,4,0,0.500000,0.000000,12.700510,-1.000000,2
42,0,97,2,0,0,47,3,7,1,0,0,3,0,0,0,0,0,0,0,-1.000000,0.000000,0.000000,-1.000000,0
42,0,98,0,0,1,-1,-1,7,1,1,0,-1,0,0,0,0,0,0,1,1.000000,0.000000,0.000000,1.000000,0
42,1,0,3,1,0,24,0,4,1,0,0,0,0,0,0,0,63,9,0,0.200000,0.000000,-0.366591,-1.000000,45
42,1,1,3,1,0,28,4,4,1,0,0,4,0,0,0,0,60,4,0,0.204545,0.000000,9.389518,-1.000000,44
42,1,2,3,1,0,25,2,4,0,1,0,1,0,0,0,0,57,1,0,0.209302,0.055582,12.940158,-1.000000,43
42,1,4,1,1,0,29,2,4,0,1,0,3,0,0,0,0,93,3,0,0.081906,0.000000,6.239440,-1.000000,43
42,1,5,3,1,1,-1,-1,4,1,1,0,-1,0,0,0,0,42,0,16,1.000000,0.000000,0.000000,1.000000,42
42,1,7,5,1,0,16,2,2,1,0,0,2,0,0,0,0,80,3,0,0.697492,0.000000,5.721273,-1.000000,39
42,1,8,5,1,0,14,2,2,0,0,0,4,0,0,0,0,77,2,0,0.419226,0.000000,11.346750,-1.000000,38
42,1,13,1,1,0,0,0,0,0,0,0,2,0,0,0,0,84,16,0,0.213904,0.000000,-0.970730,-1.000000,37
42,1,16,3,1,0,0,2,0,1,0,0,2,0,0,0,0,53,2,0,0.333333,0.000000,7.523613,-1.000000,36
42,1,17,3,1,0,3,2,0,0,0,0,4,0,0,0,0,51,3,0,0.092810,0.000000,8.443591,-1.000000,35
42,1,19,5,1,0,18,2,3,0,0,0,0,0,0,0,0,68,4,0,0.465934,0.000000,2.092366,-1.000000,34
42,1,22,5,1,0,40,0,6,0,0,0,1,0,0,0,0,54,16,0,0.231341,0.000000,-0.695608,-1.000000,34
42,1,25,5,1,0,40,4,6,0,0,0,1,0,0,0,0,53,1,0,0.319365,0.669474,7.810919,-1.000000,33
42,1,29,1,1,0,1,4,0,1,0,0,4,0,0,0,0,63,3,0,1.000000,0.000000,18.981115,-1.000000,31
42,1,30,1,1,0,3,4,0,1,0,0,4,0,0,0,0,62,2,0,1.000000,0.000000,20.133537,-1.000000,31
42,1,31,1,1,0,0,4,0,1,0,0,4,0,0,0,0,60,1,0,1.000000,15.641891,23.672392,-1.000000,30
42,1,32,1,1,0,2,0,0,0,1,0,3,0,0,0,0,59,1,0,0.199773,0.110136,12.484980,-1.000000,30
42,1,34,5,1,0,39,4,6,0,0,0,2,0,0,0,0,52,3,0,0.243942,0.000000,8.830047,-1.000000,31
42,1,36,5,1,0,36,4,6,1,0,0,4,0,0,0,0,48,1,0,1.000000,12.033288,20.609295,-1.000000,30
42,1,37,5,1,0,39,0,6,0,0,0,2,0,0,0,0,47,2,0,0.306363,0.000000,10.254924,-1.000000,30
42,1,42,3,1,0,4,4,0,0,1,0,1,0,0,0,0,48,2,0,0.078526,0.000000,12.025803,-1.000000,29
42,1,43,1,1,1,-1,-1,0,1,1,0,-1,0,0,0,0,26,0,16,1.000000,0.000000,0.000000,1.000000,26
42,1,45,5,1,0,52,4,8,0,0,0,2,0,0,0,0,42,4,0,0.193112,0.000000,-0.102962,-1.000000,26
42,1,47,5,1,0,51,4,8,0,0,0,3,0,0,0,0,41,3,0,0.189777,0.000000,7.613474,-1.000000,26
42,1,49,5,1,0,50,4,8,0,0,0,3,0,0,0,0,40,2,0,0.208150,0.000000,7.954049,-1.000000,26
42,1,51,1,1,0,37,0,6,1,0,0,0,0,0,0,0,46,4,0,1.000000,0.000000,15.547862,-1.000000,26
42,1,52,1,1,0,36,0,6,1,0,0,0,0,0,0,0,45,3,0,1.000000,0.000000,19.362047,-1.000000,26
42,1,53,1,1,0,41,0,6,1,0,0,0,0,0,0,0,44,2,0,1.000000,0.000000,20.642355,-1.000000,26
42,1,54,1,1,0,38,0,6,1,0,0,0,0,0,0,0,43,1,0,1.000000,10.614461,23.870733,-1.000000,26
42,1,55,1,1,0,39,2,6,1,0,0,2,0,0,0,0,41,1,0,0.528152,10.265430,18.043264,-1.000000,25
42,1,56,1,1,1,-1,-1,6,1,1,0,-1,0,0,0,0,24,0,1,1.000000,0.000000,0.000000,1.000000,24
42,1,57,1,1,0,35,4,5,1,0,0,4,0,0,0,0,40,3,0,0.823058,0.000000,7.917193,-1.000000,24
42,1,58,1,1,0,30,4,5,1,0,0,4,0,0,0,0,37,2,0,0.702055,0.000000,15.111598,-1.000000,23
42,1,59,1,1,0,34,4,5,1,0,0,4,0,0,0,0,34,1,0,0.671535,5.091193,16.211823,-1.000000,22
42,1,60,1,1,0,32,0,5,1,0,0,0,0,0,0,0,31,2,0,0.382259,0.000000,13.028220,-1.000000,21
42,1,61,1,1,0,31,0,5,1,0,0,0,0,0,0,0,29,1,0,0.324792,0.121272,16.312222,-1.000000,20
42,1,62,1,1,1,-1,-1,5,1,1,0,-1,0,0,0,0,19,0,30,1.000000,0.000000,0.000000,1.000000,19
42,1,63,1,1,0,7,4,1,0,0,0,2,0,0,0,0,27,4,0,0.176223,0.000000,1.839272,-1.000000,19
42,1,65,5,1,0,51,2,8,0,0,0,3,0,0,0,0,37,3,0,0.295361,0.000000,10.365524,-1.000000,18
42,1,67,3,1,0,52,2,8,1,0,0,2,0,0,0,0,39,1,0,0.449973,1.420254,12.916363,-1.000000,18
42,1,68,3,1,0,53,4,8,0,0,0,5,0,0,0,0,37,3,0,0.021643,0.000000,11.772310,-1.000000,17
42,1,70,5,1,0,49,2,8,0,0,0,0,0,0,0,0,33,1,0,0.136297,0.027308,12.040625,-1.000000,17
42,1,73,1,1,0,7,2,1,1,0,0,2,0,0,0,0,25,1,0,0.232361,0.107464,10.765375,-1.000000,14
42,1,74,1,1,0,9,0,1,0,0,0,3,0,0,0,0,23,3,0,0.194655,0.000000,12.153084,-1.000000,13
42,1,85,5,1,0,6,0,1,1,0,0,0,0,0,0,0,21,4,0,1.000000,0.000000,17.936983,-1.000000,7
42,1,86,5,1,0,7,0,1,1,0,0,0,0,0,0,0,20,3,0,1.000000,0.000000,21.697580,-1.000000,7
42,1,87,5,1,0,8,0,1,1,0,0,0,0,0,0,0,19,2,0,1.000000,0.000000,22.910406,-1.000000,7
42,1,88,5,1,0,10,0,1,1,0,0,0,0,0,0,0,18,1,0,1.000000,15.237861,27.301071,-1.000000,7
42,1,89,3,1,1,-1,-1,1,1,1,0,-1,0,0,0,0,6,0,0,1.000000,0.000000,0.000000,1.000000,6
42,1,90,5,1,0,43,4,7,1,0,0,4,0,0,0,0,8,3,0,0.666749,0.000000,7.597473,-1.000000,5
42,1,91,5,1,0,46,4,7,1,0,0,4,0,0,0,0,6,2,0,0.500000,0.000000,15.495717,-1.000000,4
42,1,92,5,1,0,42,2,7,0,0,0,1,0,0,0,0,3,3,0,0.333333,0.000000,14.425369,-1.000000,3
43,0,0,0,0,0,26,1,4,0,0,0,3,0,0,0,0,63,9,0,0.200000,0.000000,-0.366591,-1.000000,45
43,0,2,0,0,0,26,3,4,1,0,0,3,0,0,0,0,62,2,0,0.250000,0.000000,8.058226,-1.000000,45
43,0,3,0,0,0,27,1,4,0,0,0,3,0,0,0,0,60,2,0,0.182172,0.000000,9.611157,-1.000000,44
43,0,6,2,0,0,51,5,8,1,0,0,5,0,0,0,0,63,3,0,0.228216,0.000000,-0.131114,-1.000000,43
43,0,7,2,0,0,52,3,8,0,0,0,0,0,0,0,0,60,4,0,0.208014,0.000000,9.500607,-1.000000,42
43,0,12,0,0,0,27,3,4,1,0,0,3,0,0,0,0,58,4,0,1.000000,0.000000,17.798203,-1.000000,42
43,0,13,0,0,0,24,3,4,1,0,0,3,0,0,0,0,56,3,0,1.000000,0.000000,19.008274,-1.000000,41
43,0,14,0,0,0,26,3,4,1,0,0,3,0,0,0,0,55,2,0,1.000000,0.000000,20.144365,-1.000000,41
43,0,15,0,0,0,25,3,4,1,0,0,3,0,0,0,0,54,1,0,1.000000,14.042804,23.140377,-1.000000,41
43,0,16,4,0,1,-1,-1,4,1,1,0,-1,0,0,0,0,39,0,32,1.000000,0.000000,0.000000,1.000000,39
43,0,17,0,0,0,53,3,8,0,0,0,2,0,0,0,0,51,4,0,0.110324,0.000000,4.879542,-1.000000,40
43,0,20,0,0,0,50,5,8,0,0,0,2,0,0,0,0,50,3,0,0.138578,0.000000,7.371672,-1.000000,39
43,0,22,0,0,0,49,5,8,0,0,0,1,0,0,0,0,49,2,0,0.123238,0.000000,7.419093,-1.000000,39
43,0,25,0,0,0,48,5,8,0,0,0,2,0,0,0,0,48,1,0,0.136078,0.030054,7.856470,-1.000000,35
43,0,27,0,0,0,53,5,8,0,0,0,2,0,0,0,0,47,1,0,0.134312,0.262893,8.256943,-1.000000,35
43,0,29,4,0,0,46,5,7,1,0,0,5,0,0,0,0,71,4,0,0.583120,0.000000,3.352387,-1.000000,34
43,0,30,4,0,0,47,5,7,1,0,0,5,0,0,0,0,68,3,0,0.400028,0.000000,10.028509,-1.000000,33
43,0,31,4,0,0,44,5,7,0,0,0,1,0,0,0,0,65,2,0,0.366128,0.000000,11.324651,-1.000000,32
43,0,34,0,0,0,50,3,8,0,0,0,2,0,0,0,0,31,3,0,0.141454,0.000000,8.435049,-1.000000,33
43,0,38,4,0,0,46,3,7,1,0,0,3,0,0,0,0,63,2,0,1.000000,0.000000,18.906712,-1.000000,31
43,0,39,4,0,0,47,3,7,1,0,0,3,0,0,0,0,62,1,0,1.000000,4.052792,20.084871,-1.000000,31
43,0,40,4,0,0,45,3,7,1,0,0,3,0,0,0,0,61,1,0,0.855410,1.367719,17.428772,-1.000000,31
43,0,41,4,0,0,44,3,7,0,0,0,1,0,0,0,0,59,1,0,0.560751,2.830055,16.150969,-1.000000,30
43,0,43,0,0,0,49,3,8,0,0,0,1,0,0,0,0,30,2,0,0.108972,0.000000,10.491931,-1.000000,31
43,0,45,2,0,0,49,1,8,1,0,0,1,0,0,0,0,52,1,0,0.550370,5.680213,18.352280,-1.000000,26
43,0,46,2,0,1,-1,-1,8,1,1,0,-1,0,0,0,0,25,0,1,1.000000,0.000000,0.000000,1.000000,25
43,0,47,2,0,0,11,5,1,1,0,0,5,0,0,0,0,51,1,0,1.000000,4.792968,13.047241,-1.000000,25
43,0,48,2,0,0,6,5,1,0,0,0,4,0,0,0,0,50,2,0,0.763963,0.000000,17.043718,-1.000000,25
43,0,51,2,0,0,9,5,1,1,0,0,5,0,0,0,0,48,2,0,1.000000,0.000000,20.996981,-1.000000,24
43,0,52,2,0,0,11,5,1,1,0,0,5,0,0,0,0,47,1,0,1.000000,11.230625,22.618780,-1.000000,24
